,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
21762,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-01,Parts per billion,7.508333,24.1,22,23,Parts per million,0.022708,0.03,9,28,Parts per billion,-0.070833,0.0,11,0.0,Parts per million,0.203792,0.397,22,
21763,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-01,Parts per billion,7.508333,24.1,22,23,Parts per million,0.022708,0.03,9,28,Parts per billion,-0.070833,0.0,11,0.0,Parts per million,0.210526,0.3,22,3.0
21764,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-01,Parts per billion,7.508333,24.1,22,23,Parts per million,0.022708,0.03,9,28,Parts per billion,-0.0625,0.0,11,,Parts per million,0.203792,0.397,22,
21765,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-01,Parts per billion,7.508333,24.1,22,23,Parts per million,0.022708,0.03,9,28,Parts per billion,-0.0625,0.0,11,,Parts per million,0.210526,0.3,22,3.0
21766,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-02,Parts per billion,13.829167,30.4,19,28,Parts per million,0.016,0.025,9,23,Parts per billion,-0.013043,0.1,13,0.0,Parts per million,0.242833,0.435,19,
21767,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-02,Parts per billion,13.829167,30.4,19,28,Parts per million,0.016,0.025,9,23,Parts per billion,-0.013043,0.1,13,0.0,Parts per million,0.241667,0.3,0,3.0
21768,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-02,Parts per billion,13.829167,30.4,19,28,Parts per million,0.016,0.025,9,23,Parts per billion,-0.014286,0.0,5,,Parts per million,0.242833,0.435,19,
21769,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-02,Parts per billion,13.829167,30.4,19,28,Parts per million,0.016,0.025,9,23,Parts per billion,-0.014286,0.0,5,,Parts per million,0.241667,0.3,0,3.0
21770,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-03,Parts per billion,15.309091,32.2,20,30,Parts per million,0.017208,0.032,11,30,Parts per billion,0.079167,0.3,6,0.0,Parts per million,0.322739,0.481,3,
21771,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-03,Parts per billion,15.309091,32.2,20,30,Parts per million,0.017208,0.032,11,30,Parts per billion,0.079167,0.3,6,0.0,Parts per million,0.320833,0.4,1,5.0
21772,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-03,Parts per billion,15.309091,32.2,20,30,Parts per million,0.017208,0.032,11,30,Parts per billion,0.05,0.2,8,,Parts per million,0.322739,0.481,3,
21773,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-03,Parts per billion,15.309091,32.2,20,30,Parts per million,0.017208,0.032,11,30,Parts per billion,0.05,0.2,8,,Parts per million,0.320833,0.4,1,5.0
21774,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-04,Parts per billion,16.775,34.2,19,32,Parts per million,0.017583,0.027,11,25,Parts per billion,0.1375,0.5,8,0.0,Parts per million,0.303042,0.508,20,
21775,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-04,Parts per billion,16.775,34.2,19,32,Parts per million,0.017583,0.027,11,25,Parts per billion,0.1375,0.5,8,0.0,Parts per million,0.3,0.4,22,5.0
21776,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-04,Parts per billion,16.775,34.2,19,32,Parts per million,0.017583,0.027,11,25,Parts per billion,0.1125,0.3,14,,Parts per million,0.303042,0.508,20,
21777,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-04,Parts per billion,16.775,34.2,19,32,Parts per million,0.017583,0.027,11,25,Parts per billion,0.1125,0.3,14,,Parts per million,0.3,0.4,22,5.0
21778,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-05,Parts per billion,9.683333,17.3,20,16,Parts per million,0.018458,0.021,0,19,Parts per billion,0.029167,0.2,14,0.0,Parts per million,0.228958,0.283,20,
21779,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-05,Parts per billion,9.683333,17.3,20,16,Parts per million,0.018458,0.021,0,19,Parts per billion,0.029167,0.2,14,0.0,Parts per million,0.241667,0.4,0,5.0
21780,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-05,Parts per billion,9.683333,17.3,20,16,Parts per million,0.018458,0.021,0,19,Parts per billion,0.025,0.1,14,,Parts per million,0.228958,0.283,20,
21781,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-05,Parts per billion,9.683333,17.3,20,16,Parts per million,0.018458,0.021,0,19,Parts per billion,0.025,0.1,14,,Parts per million,0.241667,0.4,0,5.0
21782,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-06,Parts per billion,14.545833,19.3,14,18,Parts per million,0.010042,0.016,0,15,Parts per billion,0.158333,0.5,16,0.0,Parts per million,0.266,0.358,21,
21783,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-06,Parts per billion,14.545833,19.3,14,18,Parts per million,0.010042,0.016,0,15,Parts per billion,0.158333,0.5,16,0.0,Parts per million,0.258333,0.3,0,3.0
21784,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-06,Parts per billion,14.545833,19.3,14,18,Parts per million,0.010042,0.016,0,15,Parts per billion,0.125,0.4,17,,Parts per million,0.266,0.358,21,
21785,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-06,Parts per billion,14.545833,19.3,14,18,Parts per million,0.010042,0.016,0,15,Parts per billion,0.125,0.4,17,,Parts per million,0.258333,0.3,0,3.0
21786,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-07,Parts per billion,13.5,21.1,1,20,Parts per million,0.010333,0.02,10,19,Parts per billion,0.141667,0.5,6,0.0,Parts per million,0.283458,0.44,7,
21787,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-07,Parts per billion,13.5,21.1,1,20,Parts per million,0.010333,0.02,10,19,Parts per billion,0.141667,0.5,6,0.0,Parts per million,0.275,0.3,0,3.0
21788,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-07,Parts per billion,13.5,21.1,1,20,Parts per million,0.010333,0.02,10,19,Parts per billion,0.1125,0.3,8,,Parts per million,0.283458,0.44,7,
21789,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-07,Parts per billion,13.5,21.1,1,20,Parts per million,0.010333,0.02,10,19,Parts per billion,0.1125,0.3,8,,Parts per million,0.275,0.3,0,3.0
21790,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-08,Parts per billion,16.379167,29.2,11,27,Parts per million,0.004375,0.008,21,7,Parts per billion,0.541667,2.8,8,3.0,Parts per million,0.450958,1.157,7,
21791,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-08,Parts per billion,16.379167,29.2,11,27,Parts per million,0.004375,0.008,21,7,Parts per billion,0.541667,2.8,8,3.0,Parts per million,0.45,0.7,11,8.0
21792,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-08,Parts per billion,16.379167,29.2,11,27,Parts per million,0.004375,0.008,21,7,Parts per billion,0.5125,1.8,8,,Parts per million,0.450958,1.157,7,
21793,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-08,Parts per billion,16.379167,29.2,11,27,Parts per million,0.004375,0.008,21,7,Parts per billion,0.5125,1.8,8,,Parts per million,0.45,0.7,11,8.0
21794,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-09,Parts per billion,3.645833,4.5,9,4,Parts per million,0.01675,0.023,17,21,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.1935,0.217,0,
21795,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-09,Parts per billion,3.645833,4.5,9,4,Parts per million,0.01675,0.023,17,21,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.2125,0.3,0,3.0
21796,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-09,Parts per billion,3.645833,4.5,9,4,Parts per million,0.01675,0.023,17,21,Parts per billion,0.0,0.0,2,,Parts per million,0.1935,0.217,0,
21797,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-09,Parts per billion,3.645833,4.5,9,4,Parts per million,0.01675,0.023,17,21,Parts per billion,0.0,0.0,2,,Parts per million,0.2125,0.3,0,3.0
21798,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-10,Parts per billion,7.218182,21.6,20,20,Parts per million,0.022083,0.031,10,29,Parts per billion,-0.004167,0.0,0,0.0,Parts per million,0.198304,0.329,20,
21799,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-10,Parts per billion,7.218182,21.6,20,20,Parts per million,0.022083,0.031,10,29,Parts per billion,-0.004167,0.0,0,0.0,Parts per million,0.204167,0.3,23,3.0
21800,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-10,Parts per billion,7.218182,21.6,20,20,Parts per million,0.022083,0.031,10,29,Parts per billion,0.0,0.0,2,,Parts per million,0.198304,0.329,20,
21801,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-10,Parts per billion,7.218182,21.6,20,20,Parts per million,0.022083,0.031,10,29,Parts per billion,0.0,0.0,2,,Parts per million,0.204167,0.3,23,3.0
21802,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-11,Parts per billion,20.5625,31.8,22,29,Parts per million,0.010083,0.023,9,21,Parts per billion,0.55,3.5,15,4.0,Parts per million,0.29025,0.509,22,
21803,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-11,Parts per billion,20.5625,31.8,22,29,Parts per million,0.010083,0.023,9,21,Parts per billion,0.55,3.5,15,4.0,Parts per million,0.270833,0.4,22,5.0
21804,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-11,Parts per billion,20.5625,31.8,22,29,Parts per million,0.010083,0.023,9,21,Parts per billion,0.5125,1.9,17,,Parts per million,0.29025,0.509,22,
21805,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-11,Parts per billion,20.5625,31.8,22,29,Parts per million,0.010083,0.023,9,21,Parts per billion,0.5125,1.9,17,,Parts per million,0.270833,0.4,22,5.0
21806,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-12,Parts per billion,27.9375,46.9,19,43,Parts per million,0.010875,0.025,11,23,Parts per billion,0.579167,1.3,11,1.0,Parts per million,0.44025,0.748,1,
21807,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-12,Parts per billion,27.9375,46.9,19,43,Parts per million,0.010875,0.025,11,23,Parts per billion,0.579167,1.3,11,1.0,Parts per million,0.425,0.5,0,6.0
21808,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-12,Parts per billion,27.9375,46.9,19,43,Parts per million,0.010875,0.025,11,23,Parts per billion,0.5375,1.0,11,,Parts per million,0.44025,0.748,1,
21809,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-12,Parts per billion,27.9375,46.9,19,43,Parts per million,0.010875,0.025,11,23,Parts per billion,0.5375,1.0,11,,Parts per million,0.425,0.5,0,6.0
21810,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-13,Parts per billion,19.225,34.9,8,32,Parts per million,0.0235,0.037,12,34,Parts per billion,0.613043,1.9,8,1.0,Parts per million,0.338696,0.88,8,
21811,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-13,Parts per billion,19.225,34.9,8,32,Parts per million,0.0235,0.037,12,34,Parts per billion,0.613043,1.9,8,1.0,Parts per million,0.370833,0.6,12,7.0
21812,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-13,Parts per billion,19.225,34.9,8,32,Parts per million,0.0235,0.037,12,34,Parts per billion,0.585714,1.7,8,,Parts per million,0.338696,0.88,8,
21813,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-13,Parts per billion,19.225,34.9,8,32,Parts per million,0.0235,0.037,12,34,Parts per billion,0.585714,1.7,8,,Parts per million,0.370833,0.6,12,7.0
21814,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-14,Parts per billion,13.391667,29.0,7,27,Parts per million,0.026708,0.04,11,37,Parts per billion,0.1875,0.9,0,0.0,Parts per million,0.226125,0.395,8,
21815,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-14,Parts per billion,13.391667,29.0,7,27,Parts per million,0.026708,0.04,11,37,Parts per billion,0.1875,0.9,0,0.0,Parts per million,0.233333,0.3,0,3.0
21816,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-14,Parts per billion,13.391667,29.0,7,27,Parts per million,0.026708,0.04,11,37,Parts per billion,0.15,0.3,2,,Parts per million,0.226125,0.395,8,
21817,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-14,Parts per billion,13.391667,29.0,7,27,Parts per million,0.026708,0.04,11,37,Parts per billion,0.15,0.3,2,,Parts per million,0.233333,0.3,0,3.0
21818,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-15,Parts per billion,17.483333,41.0,19,39,Parts per million,0.019667,0.03,10,28,Parts per billion,0.266667,0.9,20,0.0,Parts per million,0.28475,0.873,20,
21819,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-15,Parts per billion,17.483333,41.0,19,39,Parts per million,0.019667,0.03,10,28,Parts per billion,0.266667,0.9,20,0.0,Parts per million,0.245833,0.5,22,6.0
21820,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-15,Parts per billion,17.483333,41.0,19,39,Parts per million,0.019667,0.03,10,28,Parts per billion,0.25,0.6,20,,Parts per million,0.28475,0.873,20,
21821,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-15,Parts per billion,17.483333,41.0,19,39,Parts per million,0.019667,0.03,10,28,Parts per billion,0.25,0.6,20,,Parts per million,0.245833,0.5,22,6.0
21822,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-16,Parts per billion,6.475,21.4,22,20,Parts per million,0.021125,0.029,11,27,Parts per billion,0.136364,0.4,10,0.0,Parts per million,0.180708,0.379,23,
21823,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-16,Parts per billion,6.475,21.4,22,20,Parts per million,0.021125,0.029,11,27,Parts per billion,0.136364,0.4,10,0.0,Parts per million,0.241667,0.5,0,6.0
21824,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-16,Parts per billion,6.475,21.4,22,20,Parts per million,0.021125,0.029,11,27,Parts per billion,0.128571,0.3,11,,Parts per million,0.180708,0.379,23,
21825,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-16,Parts per billion,6.475,21.4,22,20,Parts per million,0.021125,0.029,11,27,Parts per billion,0.128571,0.3,11,,Parts per million,0.241667,0.5,0,6.0
21826,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-17,Parts per billion,16.54,35.8,22,33,Parts per million,0.014875,0.03,12,28,Parts per billion,0.1875,0.5,7,0.0,Parts per million,0.350783,0.751,22,
21827,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-17,Parts per billion,16.54,35.8,22,33,Parts per million,0.014875,0.03,12,28,Parts per billion,0.1875,0.5,7,0.0,Parts per million,0.325,0.4,3,5.0
21828,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-17,Parts per billion,16.54,35.8,22,33,Parts per million,0.014875,0.03,12,28,Parts per billion,0.15,0.4,8,,Parts per million,0.350783,0.751,22,
21829,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-17,Parts per billion,16.54,35.8,22,33,Parts per million,0.014875,0.03,12,28,Parts per billion,0.15,0.4,8,,Parts per million,0.325,0.4,3,5.0
21830,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-18,Parts per billion,16.766667,33.6,18,31,Parts per million,0.010375,0.017,9,16,Parts per billion,0.145833,0.4,12,0.0,Parts per million,0.277542,0.471,20,
21831,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-18,Parts per billion,16.766667,33.6,18,31,Parts per million,0.010375,0.017,9,16,Parts per billion,0.145833,0.4,12,0.0,Parts per million,0.291667,0.4,0,5.0
21832,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-18,Parts per billion,16.766667,33.6,18,31,Parts per million,0.010375,0.017,9,16,Parts per billion,0.125,0.3,14,,Parts per million,0.277542,0.471,20,
21833,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-18,Parts per billion,16.766667,33.6,18,31,Parts per million,0.010375,0.017,9,16,Parts per billion,0.125,0.3,14,,Parts per million,0.291667,0.4,0,5.0
21834,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-19,Parts per billion,14.154167,25.5,7,24,Parts per million,0.018708,0.034,11,31,Parts per billion,0.170833,0.4,17,0.0,Parts per million,0.235833,0.375,8,
21835,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-19,Parts per billion,14.154167,25.5,7,24,Parts per million,0.018708,0.034,11,31,Parts per billion,0.170833,0.4,17,0.0,Parts per million,0.275,0.4,0,5.0
21836,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-19,Parts per billion,14.154167,25.5,7,24,Parts per million,0.018708,0.034,11,31,Parts per billion,0.1375,0.3,17,,Parts per million,0.235833,0.375,8,
21837,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-19,Parts per billion,14.154167,25.5,7,24,Parts per million,0.018708,0.034,11,31,Parts per billion,0.1375,0.3,17,,Parts per million,0.275,0.4,0,5.0
21838,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-20,Parts per billion,13.75,23.6,18,22,Parts per million,0.011083,0.014,9,13,Parts per billion,0.108333,0.3,12,0.0,Parts per million,0.257381,0.353,18,
21839,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-20,Parts per billion,13.75,23.6,18,22,Parts per million,0.011083,0.014,9,13,Parts per billion,0.108333,0.3,12,0.0,Parts per million,0.233333,0.3,12,3.0
21840,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-20,Parts per billion,13.75,23.6,18,22,Parts per million,0.011083,0.014,9,13,Parts per billion,0.075,0.2,14,,Parts per million,0.257381,0.353,18,
21841,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-20,Parts per billion,13.75,23.6,18,22,Parts per million,0.011083,0.014,9,13,Parts per billion,0.075,0.2,14,,Parts per million,0.233333,0.3,12,3.0
21842,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-21,Parts per billion,9.758333,17.5,0,16,Parts per million,0.012417,0.023,22,21,Parts per billion,0.091667,0.2,1,0.0,Parts per million,0.222417,0.31,8,
21843,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-21,Parts per billion,9.758333,17.5,0,16,Parts per million,0.012417,0.023,22,21,Parts per billion,0.091667,0.2,1,0.0,Parts per million,0.2375,0.3,0,3.0
21844,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-21,Parts per billion,9.758333,17.5,0,16,Parts per million,0.012417,0.023,22,21,Parts per billion,0.075,0.2,5,,Parts per million,0.222417,0.31,8,
21845,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-21,Parts per billion,9.758333,17.5,0,16,Parts per million,0.012417,0.023,22,21,Parts per billion,0.075,0.2,5,,Parts per million,0.2375,0.3,0,3.0
21846,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-22,Parts per billion,7.083333,12.1,8,11,Parts per million,0.025667,0.034,10,31,Parts per billion,0.0125,0.1,12,0.0,Parts per million,0.185917,0.218,19,
21847,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-22,Parts per billion,7.083333,12.1,8,11,Parts per million,0.025667,0.034,10,31,Parts per billion,0.0125,0.1,12,0.0,Parts per million,0.2,0.2,0,2.0
21848,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-22,Parts per billion,7.083333,12.1,8,11,Parts per million,0.025667,0.034,10,31,Parts per billion,0.0125,0.1,14,,Parts per million,0.185917,0.218,19,
21849,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-22,Parts per billion,7.083333,12.1,8,11,Parts per million,0.025667,0.034,10,31,Parts per billion,0.0125,0.1,14,,Parts per million,0.2,0.2,0,2.0
21850,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-23,Parts per billion,12.195833,22.4,21,21,Parts per million,0.015083,0.018,4,17,Parts per billion,0.056522,0.3,13,0.0,Parts per million,0.235833,0.319,13,
21851,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-23,Parts per billion,12.195833,22.4,21,21,Parts per million,0.015083,0.018,4,17,Parts per billion,0.056522,0.3,13,0.0,Parts per million,0.2375,0.3,15,3.0
21852,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-23,Parts per billion,12.195833,22.4,21,21,Parts per million,0.015083,0.018,4,17,Parts per billion,0.042857,0.2,14,,Parts per million,0.235833,0.319,13,
21853,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-23,Parts per billion,12.195833,22.4,21,21,Parts per million,0.015083,0.018,4,17,Parts per billion,0.042857,0.2,14,,Parts per million,0.2375,0.3,15,3.0
21854,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-24,Parts per billion,7.540909,16.7,0,15,Parts per million,0.031875,0.043,12,40,Parts per billion,0.208333,0.6,12,0.0,Parts per million,0.20913,0.272,0,
21855,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-24,Parts per billion,7.540909,16.7,0,15,Parts per million,0.031875,0.043,12,40,Parts per billion,0.208333,0.6,12,0.0,Parts per million,0.229167,0.3,0,3.0
21856,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-24,Parts per billion,7.540909,16.7,0,15,Parts per million,0.031875,0.043,12,40,Parts per billion,0.2,0.5,14,,Parts per million,0.20913,0.272,0,
21857,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-24,Parts per billion,7.540909,16.7,0,15,Parts per million,0.031875,0.043,12,40,Parts per billion,0.2,0.5,14,,Parts per million,0.229167,0.3,0,3.0
21858,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-25,Parts per billion,11.133333,36.2,21,34,Parts per million,0.024417,0.033,10,31,Parts per billion,0.179167,0.4,14,0.0,Parts per million,0.232875,0.579,21,
21859,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-25,Parts per billion,11.133333,36.2,21,34,Parts per million,0.024417,0.033,10,31,Parts per billion,0.179167,0.4,14,0.0,Parts per million,0.216667,0.3,20,3.0
21860,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-25,Parts per billion,11.133333,36.2,21,34,Parts per million,0.024417,0.033,10,31,Parts per billion,0.15,0.2,14,,Parts per million,0.232875,0.579,21,
21861,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-25,Parts per billion,11.133333,36.2,21,34,Parts per million,0.024417,0.033,10,31,Parts per billion,0.15,0.2,14,,Parts per million,0.216667,0.3,20,3.0
21862,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-26,Parts per billion,11.433333,31.8,21,29,Parts per million,0.015917,0.024,9,22,Parts per billion,0.1,0.4,21,0.0,Parts per million,0.253542,0.534,23,
21863,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-26,Parts per billion,11.433333,31.8,21,29,Parts per million,0.015917,0.024,9,22,Parts per billion,0.1,0.4,21,0.0,Parts per million,0.241667,0.4,22,5.0
21864,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-26,Parts per billion,11.433333,31.8,21,29,Parts per million,0.015917,0.024,9,22,Parts per billion,0.075,0.4,23,,Parts per million,0.253542,0.534,23,
21865,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-26,Parts per billion,11.433333,31.8,21,29,Parts per million,0.015917,0.024,9,22,Parts per billion,0.075,0.4,23,,Parts per million,0.241667,0.4,22,5.0
21866,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-27,Parts per billion,22.058333,41.5,20,39,Parts per million,0.012333,0.03,11,28,Parts per billion,0.466667,1.5,21,1.0,Parts per million,0.405667,0.977,21,
21867,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-27,Parts per billion,22.058333,41.5,20,39,Parts per million,0.012333,0.03,11,28,Parts per billion,0.466667,1.5,21,1.0,Parts per million,0.370833,0.6,23,7.0
21868,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-27,Parts per billion,22.058333,41.5,20,39,Parts per million,0.012333,0.03,11,28,Parts per billion,0.4375,1.1,23,,Parts per million,0.405667,0.977,21,
21869,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-27,Parts per billion,22.058333,41.5,20,39,Parts per million,0.012333,0.03,11,28,Parts per billion,0.4375,1.1,23,,Parts per million,0.370833,0.6,23,7.0
21870,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-28,Parts per billion,27.116667,42.8,20,40,Parts per million,0.009667,0.026,10,24,Parts per billion,0.616667,1.9,21,1.0,Parts per million,0.44975,1.101,20,
21871,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-28,Parts per billion,27.116667,42.8,20,40,Parts per million,0.009667,0.026,10,24,Parts per billion,0.616667,1.9,21,1.0,Parts per million,0.441667,0.6,0,7.0
21872,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-28,Parts per billion,27.116667,42.8,20,40,Parts per million,0.009667,0.026,10,24,Parts per billion,0.5875,1.3,23,,Parts per million,0.44975,1.101,20,
21873,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-28,Parts per billion,27.116667,42.8,20,40,Parts per million,0.009667,0.026,10,24,Parts per billion,0.5875,1.3,23,,Parts per million,0.441667,0.6,0,7.0
21874,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-29,Parts per billion,17.0125,34.7,0,32,Parts per million,0.026125,0.039,16,36,Parts per billion,1.025,3.9,7,4.0,Parts per million,0.397458,1.395,7,
21875,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-29,Parts per billion,17.0125,34.7,0,32,Parts per million,0.026125,0.039,16,36,Parts per billion,1.025,3.9,7,4.0,Parts per million,0.4875,0.7,0,8.0
21876,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-29,Parts per billion,17.0125,34.7,0,32,Parts per million,0.026125,0.039,16,36,Parts per billion,1.0,3.3,8,,Parts per million,0.397458,1.395,7,
21877,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2016-01-29,Parts per billion,17.0125,34.7,0,32,Parts per million,0.026125,0.039,16,36,Parts per billion,1.0,3.3,8,,Parts per million,0.4875,0.7,0,8.0
